username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
mywonderfuljourneys,"Sydney, Australia",Australia,5,null,null,null,null,"Fabulous food, great location and excellent service, we had a very enjoyable evening on the terrace and even witnessed a marriage proposal, not surprised as it is a very romantic restaurant. Best to arrive before sunset to experience the ambiance fully.",,Sep 2016
MauricioJL,"Chicago, Illinois",USA,5,null,null,null,null,"Important disclaimer, this is an expensive place.

But the food is excellent as well as the service and setting which at the end makes it a great experience.

If you are looking to celebrate a special occasion this is a great choice.",,Oct 2016
Richard I,"Jersey, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"Rated as one of the best restaurants in Dubrovnik, we were looking forward to our visit and we were not disappointed. You need to book in advance, especially if you want a table on the terrace overlooking the cove. The food is well presented and tasty with a strong fish bias, service is excellent and our waiter was extremely helpful, explaining the menu and the wine list, which contained a large selection of local wines. Croatian wine is of a very good quality, production is on a small scale, so not much is exported, as with all things in life, quality does not come cheap, expect to pay £25+ in restaurants. If you are on a budget, Nautika may be the treat of your holiday, as prices reflect the high standards, however compared to London or Paris they are quite reasonable.
At the end of our meal, we were treated to a complimentary local liquor with our coffee. It may be pricey but it was worth it, just treat yourself.",,Sep 2016
Sally C,"Rancho Palos Verdes, California",USA,5,null,null,null,null,"One of the best in Croatia! We came here on our last night in Dubrovnik...saving the best for last.

We came with our good friends and travel buddies totalling 8 people. We arrived an hour early than our reservation and wanted to take more pictures of the Old City. So the Manager offered to check our bags so we won't have to carry all the bags with us when we walked around. Came back later and were seated upstairs on the terrace. Order different dishes to enjoy:
Vegetable Cream Soup
Squid Salad
Warm Foie Gras
Truffle Pasta
Sea Bass Filet
Beef Filet
Lamb Chop
Chef started with a Carrot Panna Cotta. Everything was delicious! The food is definitely up there at Michelin standard! Dubrovnik being our last stop in Croatia, and we've been to all the best restaurants in other parts of Croatia. I have to say this was the best we've had on this trip! Everything from food, beautiful view and service, was perfect! Will definitely be back next time we're in town!",,Sep 2016
Martin A,null,null,5,null,null,null,null,"Called in without booking and managed to get a table right at the front over looking the bay and the fort. The meal was delicious and service fantastic but you would expect that for the prices. I had Adriatic Scallops on crushed potato served with shavings of black truffle followed by Tuna coated in parsley. My partner had vegetables soup followed also by the Tuna steak. We both had very tasty desserts, I had Fruit & Chocolate Fantasy whilst my partner had the Parfait 

Each course was accompanied with a different award winning regional olive oil.

Images are red as we were sat near a heat lamp

I can highly recommend for a special meal. Our bill came to 1477kn (approx £147) which included a nice bottle of Prosecco",,Oct 2016
Yangxuan H,"Singapore, Singapore",Singapore,5,null,null,null,null,"The view here is spectacular. Go earlier to catch the sunset while relaxing over a glass of wine. 

Service is excellent as it is a fine dining restaurant. However, it is going to sting your pockets. 

I came here for my wife's birthday and she loved it.",,Oct 2016
Lea,"West Midlands, United Kingdom",United Kingdom,5,null,null,null,null,"What a fantastic restaurant. The food is absolutely gorgeous. The setting is incredible and the staff are the most polite restaurant staff that I have ever come across. 
It's a little pricey but perfect for a special occasion.",,Sep 2016
Jen L,null,null,5,null,null,null,null,"Visit Nautika! Not only does it offer delicious food, but the staff really want you to enjoy your time there and makes you feel so welcome. 

My husband and I had the best time there. Our waiter was so passionate about the restaurant and really wanted to know our thoughts on the food, olive oil and wine. 

The balcony views are perfect for an evening dinner. They offer heat lamps and blankets for comfort. The restaurant wants to take every opportunity to improve and really wants customer feedback. We were asked about which of the flight of 5 regional olive oils were our favorite (the truffle infused one had an unfair advantage here) and were also polled for our favorite dish of the night. We loved the veal dish. 

If you want a romantic dinner with a view, I'd recommend this place. After all, this place was recommended by a friend and I'd continue to do the same. If you are asked to pick a ""grappa,"" the Walnut was perfect! :)",,Sep 2016
Peter D,"Geneva, Switzerland",Switzerland,5,5.0,5.0,5.0,null,"We were seated even though we didn't have the reservation. The service was excellent, the food even better. This restaurant is not inexpensive, but every penny is well spent. The pity was that we were in a hurry to get to the Dubrovnik Summer Festival performance and could not take our time and fully enjoy this restaurant. The best of all is the location, next to the small bay near the Pile gate with the fantastic view of the Lovrijenac and Bokar towers. Strongly recommended!",,Jul 2016
Emma C,"London, United Kingdom",United Kingdom,5,null,null,null,null,"We dined at Nautika on the first night of our holiday and it was wonderful. The location is amazing, overlooking the water right at the entrance to the old town. The service was brilliant, really good, as was the food. I really couldn't find fault. Their house G&T - a surprise Tanqueray & Tonic was also great. It set our holiday off to a very special start.",,Sep 2016
Janti,"County Dublin, Ireland",Ireland,2,null,null,null,null,"Great service, great location, mini portions of average food, at best. The total cost per person with taxes €140. Beyond expensive and fine dining it is not. Save your money, and dine elsewhere.",,Sep 2016
Anne Q,"Castleton, United Kingdom",United Kingdom,5,null,null,null,null,"Absolutely spot on . Several restaurants advertise fine dining excellence in Dubrovnik , but we have only experienced one that lives up to reputation & Nautika is it.
Impeccable service - so knowledgeable but also so passionate about their country's provenance in food &'wines 
 There are other fine dining restaurants available but this is the only only one that lives up to its name .
Nautika is second to none 
Worth while having coffee/ tea for the handmade chocs .
Our best dining experience ever & we have dined at some of the best & would recommend .
We booked 1 week in advance for a table onthe terrace & this was well worth it so suggest you if you want aDining experience Excellence then book it's- more expensive than the norm but we thought to was well worth the extra",,Sep 2016
Mary H,"Stockbury, Kent",Kent,5,5.0,5.0,5.0,null,"Enjoyed the most amazing meal here on ourmlast night innDubrovnik. The restaurant is in a great location just outside the Pile Gate. From the moment you are seated the staff are focused on giving great service. The sommelier was very helpful with wine choices. The food when served was piping hot and really tasty. We chose lobster tails with hand made pasta. It was light, flavoursome and the right portion size. Dessert of Carob cake was equally delicious.",,Sep 2016
Jim A,"Birmingham, Alabama",USA,5,5.0,5.0,5.0,null,"We had a fantastic evening at Nautika Restaurant! Not only was the food outstanding, but the service was off-the-charts! Everyone we interacted with was gracious, welcoming and just lovely! And there is no way to adequately describe the stunning location - with crashing waves below you, the walls of the Old City lit to your left, and the hulking Lovrijenac Fortress shining on your right. 

From the starting cocktail and amuse-bouche to dessert and glass of port, every sip and bite was delectable. The wine list is extensive and contains many well-curated Croatian wines. Thankfully, all of the 8 head waiters and the maître d' are well-trained somelliers and ours selected the perfect one for us. The menu changes and there is something for every taste. They will also gladly customize any dish. (I don't like fish and was worried when I looked at the menu outside the restaurant. But I was exceedingly pleased with my waiter's suggestions.) And each course was served with a different custom Croatian olive oil which was also explained by the waiter. One won the international Grand Prize last year. After dinner, we were offered a tour of the restaurant and wine cellar. Although we sat on the upper terrace, the restaurant is also very beautiful and offers private dining rooms as well. 

Other than ""trust your waiter"", my only other recommendation is a big one: Make reservations in advance so that you can request a table on the front row of the terrace. 

Thank you to the entire staff of Nautika for a perfect dinner in Dubrovnik. We will never forget this evening.",,Sep 2016
Olivier. S,Harisburg,Harisburg,5,null,null,null,null,"We have really enjoyed our dinner in the Nautika restaurant. We had the fresh fish of the day and it was amazing. Yes it's maybe more expensive than others restaurants but it's completely worth it. Perfect food, perfect location and top service. You will not be disappointed. We had such a lovely time there. We would like to thank our waiter who made this dinner even more enjoyable. If you want to have a great dining experience, go there.",,Sep 2016
hrmanager,"Enfield, United Kingdom",United Kingdom,5,null,null,null,null,Had the best meal of my holiday here. They do a prawn tail risotto starter which is one of the most delicious dishes I have ever tasted. It is also a huge portion - have it with a salad as a main. The staff here are lovely and all of the food is good. They also gave us a delicious pear liqueur after our meal. I can highly recommend this restaurant,,Sep 2016
kblake23,"Kathmandu, Nepal",Nepal,5,null,null,null,null,Unfortunately it was a rainy night so we ate indoors and were unable to enjoy the view. The food was incredible. The chef was very accommodating to my dietary requirements.,,Sep 2016
Christopher P,"Montreux, Switzerland",Switzerland,5,null,null,null,null,The atmosphere and the views are great. The food was excellent. My only criticism is the price of the meal. London prices in Croatia.,,Sep 2016
Garry Pacy,null,null,4,null,null,null,null,"The food was amazing! We had 7 courses, slightly over our budget but definitely worth it for the quality of the food and the location was fantastic. Quite a pretentious restaurant and definitely suited to the upper classes! However very happy with the service and food quality. Would highly recommend!",,Sep 2016
Joost M,"Tofino, Canada",Canada,5,null,null,null,null,"Perfect service, great ambiance and excellent food. Beautiful view on sunset. Extra service with heatinglamps and blankets. Food was very tastfull and wine was top choice. We had a superb evening.",,Sep 2016
georgematthews,"Bangor, United Kingdom",United Kingdom,5,4.0,5.0,5.0,null,Booked a month in advance to get a terrace table but unfortunately we were only able to get a second tier table. Apparently to get the front tier requires 3 months notice. I have waited before giving this review until after we ate at another top restaurant in Dubrovnik and so I can say that the food we had at nautica was the best we had in Dubrovnik as was the service. I would also like to thank the waiters for moving us to the terrace when another couple had finished. All in all a very special meal.,,Sep 2016
sashah,Cheshire,Cheshire,5,null,null,null,null,"Booked this restaurant a month in advance for an outside table with seaview and the night we dined it poured down with rain !!
We were given a lovely table inside the restaurant and we decided to try the 5 courses tasting menu. The food was excellent ,especially the tuna tartare and sea bass dish. 
Our waiter for the evening was excellent ..... each course was served with a drizzle of different olive oils to compliment each dish.
We had a wonderful evening here . I would highly recommend this restaurant .",,Sep 2016
Violeta K,"Zagreb, Croatia",Croatia,2,null,null,null,null,"You can eat the same food for less money. You pay the view not food. Location is good, stuff is ok..but try something else",,Sep 2016
aditya k,"Udaipur, India",India,4,null,null,null,null,The location is great just outside pile gate. The view is fantastic. But too expensive limited menu. More hyped.,,Sep 2016
Alan A,"Wakefield, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"Be sure to book early and ask for a table on the side terrace where you'll find yourself looking out across the Mediterranean with the walls of the old city on one side and an ancient fort on the other. A really great setting in which to eat excellent food well served by very efficient waiters. The menu offers a wide choice accompanied by an excellent wine list.
We were fortunate that one of the waiters gave us a conducted tour of the inside of the building which was originally a sailing school making a really nice ending to a memorable evening.",,Sep 2016
Globalme133,"London, United Kingdom",United Kingdom,5,null,null,null,null,"Nautica is a fabulous restaurant by the sea just outside the Pile Gate and old town of Dubrovnic 
The area appears to be very hectic but once you are seated in this very pretty restaurant at your table by the water it is a calm and wonderful place for a romantic dinner.
We would recommend booking at least one or two days before for the best tables. 
Both the food and service were exceptional 
We chose the fillet steak with celery crisps on a bed of gnocchi with a delicious sauce and a glass of Merlot with chocolates to finish.
All very enjoyable",,Aug 2016
Dr. Bob,"Holiday, Florida",USA,4,3.0,4.0,4.0,null,"Dining as a single person is often a challenge. When I approached the hostesses they were both gracious and accommodating and showed me to a table, explaining that they were fully booked. If you wish to be seated closer to the water and the walls, make a reservation! Once seated, the wait staff was somewhat surly and dismissive--I was in jeans and an overworked T-shirt. I was presented with the menu and wine list. The menu is short, featuring a limited choice but highlighting two separate tasting menus. I asked for the apertif menu and ordered one. The attitude of the wait staff changed. For starters I had the Carpaccio Charlais, garnished with caviar and thin slices of Parmesian cheese. The combination was delightful, but the beef was a bit chewy. I followed that with the tuna fillet, which was accompanied by an ingenious spaghetti cum zucchini thinly julienned and intricately intertwined served chilled. I ended the meal with the fantasy fruit chocolate, which consisted of a chocolate shell filled with custard and a medley of fresh fruit. The wine list is extensive in the extreme but dining alone I ordered my wine by the glass. I must admit the plating of the dishes was superb and visually attractive, and each course was brought to the table on a silver tray by a junior and then served by a senior. If you suffer from sticker shock, this is not the place for you.",,Sep 2016
kevin r,"Poitiers, France",France,5,null,null,null,null,"With it's breathtaking view onto the Pile bay, the mere location of this restaurant is worth checking it out. The waiters will all do anything to be as helpful and nice as possible and the dishes are succulent. Of course all this has a price but we were surprised to pay 150€ for 2 as we had one aperitif, two glasses of wine, a bottle of water, the shrimp risotto, the homemade fish soup, the lobster tail (50€), a dessert, and one rakija. 150€ didn't seem over the top given the quality of the food and service we were provided.",,Sep 2016
Anne B,"Sheffield, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"Booked here several weeks before Holiday by e mail to request a good table for our anniversary.We were not disappointed booked the 9.30 time slot to ensure good spot overlooking "" King's Landing "". The food was good and Service excellent",,Sep 2016
Evelyn O,"Cork, Ireland",Ireland,5,null,null,null,null,"Was treated to wonderful view from out terrance table from which we could watch the sunset over the ocean. Great choice of cuisine and wine, which our waiter Evan was amazingly helpful in describing each dish and recommending wine with our meal. Would highly recommend the veal for main choice. Beautiful panio music been played live inside the restaurant. This place is a must visit worth every penny. Looking forward to coming back. Thanks for a wonderful evening.",,Sep 2016
Joel G,"New York City, New York",USA,5,5.0,5.0,5.0,null,"If you are looking for a truly fine dining experience in Dubrovnik, this is the place. The location is wonderful (on the water), the food is very good, and the service is impeccable. Shrimp soup, fish soup, sea bass, and even lamb were all very good. The wine list is excellent. Prices are higher than most other restaurants in the city but it is worth it.",,Sep 2016
Becca D,"London, United Kingdom",United Kingdom,5,null,null,null,null,"Absolutely impeccable food, beautifully presented beautiful service, went for my boyfriends birthday on our last night here in Dubrovnik and I am so glad it was the restaurant I picked. Could not fault. Yes a bit expensive but so worth it for what it is ! You'd get less for your money in London thats for sure !",,Sep 2016
CarnmoneyUK,"Harrogate, United Kingdom",United Kingdom,5,null,null,null,null,"We visited on Sunday 28 August and booked a table for 9.30 to secure a front row table. The welcome, waiting lounge with live music and while experience were stunning. As an aperitif ask for the ""special"" G&T. Wonderful presentation and taste. Another fantastic experience in Dubrovnik.",,Aug 2016
rsgntx,"Leamington Spa, United Kingdom",United Kingdom,5,null,null,null,null,Lovely setting for evening dinner. The staff were wonderful and the food was excellent. For the best view of the evening ask for a table on the terrace overlooking the water.,,Aug 2016
erdalenver,"Kent, United Kingdom",United Kingdom,5,null,null,null,null,"Great restaurant at a great location. The setting was beautiful especially as it was sunset. Staff was extremely accomodating on the busiest night even though we hadn't had a reservation. The food was tasteful and the atmosphere was perfect. Live pianist added made it that much more special. Expect to pay higher prices but worth it for the atmosphere, service and level of food",,Sep 2016
KFbear,"London, United Kingdom",United Kingdom,4,null,null,null,null,"Just outside of the Pile Gate in the new town area, Nautika has a great view of the sea. Its a pricey restaurant and limited menu choice, but we enjoyed both the starters and main course, really delicious food. Nice service as you would expect. we got one of the few table for two under the exterior window-boxed windows. Great for people watching in this lively area.",,Sep 2016
Mrs S,"Brooklyn, New York",USA,5,null,null,null,null,"My husband & I visited on our last night in Dubrovnik. We didn't have reservations but were accommodated on the upper level terrace, which was tres chic with excellent views & very romantic. The awesome service was notable from our first entrance.

The wine list is world class & features wines from many regions around the world. 

Our server was Ivan. He was wonderful & offered wonderful pairings with our meal.

We ordered:
Shrimps w. Polenta - good selection
Scallops- excellent selection
Sea bass-good selection. Great crispy skin
Lamb chops-great selection

Overall we were satisfied. We ordered 2 starters, 2 mains, 3 glasses of wine, Jameson on the rocks, water, and ginger ale. The bill was $240. Pricey, even by NYC standards. 

I would recommend, particularly for a special occasion. You won't be disappointed.",,Sep 2016
Stephen C,"Long Beach, California",USA,5,null,null,null,null,"Location: Outside the main gate of Dubrovnik. Overlooking a rampart and the ocean. 

Facility: multi story building with multiple levels for dinner but outside is where everyone eats in the summer. Inside is well air conditioned. The facility was completely remodeled in 2015 and is beautiful and classic. White tablecloth service. 

Service: 100% professional. English speaking. 

Food: I have to recommend the appetizer tagliatelle with the truffle..........WOW.....I could eat it for every meal. My wife and I shared it but I should have made her get her own. We both agreed. 
Main courses: this is a fish eating area being on the coast but we were done with fish after 2 weeks so we went with meat. She had the steak with a gnocchi that was more like polenta but still very good. I had the veal tenderloin and both were excellent. Make sure your are specific on the temp you want the meat. My family is Croatian and they have a tendency for medium whereas we prefer rare to medium rare. 

Desert: fruit & chocolate and also a chocolate ""square"" which were excellent. The square is rich do be forewarned. 

Wine list: best I had seen. They also have Opus One and Petrus if you have that budget level. I went to the wine cave and storage is properly done and monitored. Side note: the waiter recommended a Plavi Mali which I have had before but it was fruit forward and too sweet so I changed and went with a cab/cab-franc/Merlot blend that was excellent. Our desert wines were great. I had an ice wine they make here and only 600 cases and it got the top award in Europe. Fantastic. 

Price: we went large so our bill was about 1600 Kuna. My wife is worth it. This is the first Restuarant to really meet USA standards.",,Sep 2016
Gogs42,"London, United Kingdom",United Kingdom,5,null,null,null,null,"My girlfriend and I visited Nautika and had the five course tasting menu. The table was perfect with beautiful views and the food was absolutely tremendous. All of the dishes were perfect and were served at the right pace.

We had the traditional Croatian local liquor to begin with and then a lovely bottle of white wine to accompany our meal - a very good recommendation from the waiter.

The food was also served with some gorgeous olive oils all varying in flavour and density which complimented the courses.

To finish we were offered complimentary local liquors and the one that we both loved was the Carob which we ended up buying from a shop in the old town along with a couple of bottles of the olive oil that we liked (shop near the restaurant).

All in all a fantastic place for dinner on our last night in Dubrovnik, we had to book a few days before to have the table we wanted but it as well worth the wait. 

I would recommend visiting this restaurant as you will not be disappointed as its excellent!",,Sep 2016
Infinite Paths,null,null,5,5.0,5.0,5.0,null,"The restaurant is just outside the walls of the old town with great sea views. The service was faultless and very attentive and you feel very welcome there. The prices are not cheap, but the meal was worth every penny, we had the lobster tail. The manager also offered us a nice cocktail before we left, free of charge, which was very considerate ;) Would defintely return. I definitely recommend a trip to Nautika while in Dubrovnik, for an excellent dining experience.",,Aug 2016
Melanie B,"New York City, New York",USA,5,5.0,5.0,5.0,null,"The view from the terrace is beautiful, I couldn't stop taking photos. The service was impeccable and the food was delicious. It was a true dining experience. We sat over dinner for a few hours, never felt rushed, and everyone was very attentive. I would definitely recommend to anyone visiting Dubrovnik and would go back in a heartbeat.",,Aug 2016
alsd65,Ireland,Ireland,5,null,null,null,null,"Omg don't know how only rated #15 out of 311. There is no other experience that can lace their boots. Food, service, ambience, location the list goes on. Try this out or live your life regretting what you have missed. There is no superlative. Just do it but make sure you book it. Don't be fooled by empty tables during day time. They only open in evening.",,Aug 2016
Sally186349,null,null,5,null,null,null,null,I could not fault the service as it was very good attentive and informative. The setting is beautiful. Our dinner was superb along with the choice in wine. It is a pricey meal but the flavours in the food were divine and there is the pleasure in just experiencing the setting and atmosphere of the place. The staff made great efforts during the last four days to accommodate us with a table at the front overlooking the sea and we were well rewarded in waiting!,,Aug 2016
Paul S,"Farnham, England, United Kingdom",United Kingdom,5,null,null,null,null,"Found the Nautica on our second night here and after our first visit immediately booked to come again.
The terrace is the place to dine, worth waiting to get a table here.
The views are to die for, the food and service are fantastic.
Got to be the best restaurant in Dubrovnik!",,Aug 2016
Alex C,"Winter Park, Florida",USA,5,5.0,5.0,5.0,null,"Unbelievable service. They left rose petals on our table for our honeymoon, food was amazing. The staff could not have gone out of their way more. Live music, great views of the Old City walls. Probably the best all around restaurant in Dubrovnik!",,Aug 2016
Rebecca C,null,null,5,null,null,null,null,"What a fantastic location! Only to be matched by the amazing food, superbly matched with local wines. We were so well looked after so well after by Ivan. It was our favourite place to eat in Dubrovnik and possibly ever!! 
We were on the terrace having booked by email in March!! And we loved every moment of it! Brilliant views of the city walls and fort at night. 
Fantastic service, with great attention to detail, yet very relaxed. 
We lived the Nautika homemade Blueberry liquor.",,Aug 2016
rhyshedges,"Oxford, United Kingdom",United Kingdom,5,null,null,null,null,"I wish Tripadvisor had more grades above three average, maybe four good, five excellent, six - superb and seven - mind blowing. If they did this would be a seven. Why?

Well the location gets it off to a good start. Just outside the town walls with stunning views of the walls and the sea. Throughout the meal, less fortunate visitors crowded outside the restaurant to take photos. Then there were the swallows, wheeling and crying as they swept round the tower.

But of course the food is important and here the restaurant performed well. Everything was tasty and of a high standard, not only the main courses but also the bread and olive oils.

For us, wine is important and there was a comprehensive wine list.

But for any restaurant it lives or dies by its staff and we were fortunate to be served by Marco. He pushed this firmly into the seven star wow category. He is a highly qualified sommelier and relished the opportunity to talk to people interested in wine. Indeed he even took us round his cellar. If you eat here and have any interest in wine, however slight, ask for Marco's advice.

We turned up at 6 pm at the end of August when the restaurant opened and got the only available table so I would advise booking in advance. They have some tables round the corner with even better views so if you want these book well in advance.

A seven star wow experience. Thank you Marco.",,Aug 2016
armagh222,armagh northern ireland,armagh northern ireland,4,null,null,null,null,I enjoyed my meal here . Waiters were excellent and menu was good . Typical fine dining experience with smaller than average portions .everything was cooked perfectly and the waiters wine recommendation went down a treat. Prices are high compared to other restaurants. Overall I would recommend as setting and service was excellent,,Aug 2016
Lily.JvB,"London, United Kingdom",United Kingdom,3,null,null,null,null,It's a fine dining restaurant where clientele dress up in their beautiful summer dresses. There's a life music. The view is just amazing with the fort in the background. Romantic place for couple.,,Aug 2016
Richard L,"Tafton, Pennsylvania",USA,3,null,null,null,null,"needed a place to rest . nice view, clean. The food was OK. you are paying for the view . check out other restaurants",,Aug 2016
katie7835,"Dublin, Ireland",Ireland,4,null,null,null,null,"The food was excellent and the service was fantastic. A little bit on the pricey side but this was positively reflected in the delicious food. Service was quick and view was spectacular. Definitely worth the visit, especially if it's for a special occasion.",,Aug 2016
Peter H,"Windsor, United Kingdom",United Kingdom,5,4.0,5.0,5.0,null,"This restaurant was recommended as a must go to which can sometimes not go well. However on this occasion everything was perfect. The view and location as the sun goes down is breath taking and the quality of food, wine and especially the service was top drawer. Plan ahead to secure a front row table and you wont be disappointed.",,Aug 2016
Patricia C,"Paris, France",France,5,4.0,4.0,5.0,null,"We ate at Nautika during our last night on a 10 day trip throughout Croatia. This was by far the best meal we had. I had the shrimp with polenta and my husband the beef charolais, both were very delicious. The shrimps were very tasty and the meat was cooked perfectly. Wines were also good. We had a front row seat in the terrace and enjoyed the great atmosphere and views for a few hours. Definitely a must when in Dubrovnik. Recommend to make reservations in advance if you would like a first row table.",,Aug 2016
Suegympie,"Glasgow, United Kingdom",United Kingdom,5,null,null,null,null,"Last night we ate at Nautical, a wonderful experience. We started with a gin and tonic and that's when the theatre began. Mine was presented in a bird cage with rose petals, my husbands was sprayed with blood orange essence. We chose to eat the 5 course tasting menu starting with tuna tartare. Each course is matched with an olive oil; an interesting Croatian twist. The food is wonderful, the staff are very attentive, a wonderful evening!",,Aug 2016
BigRC78,"Warsaw, Indiana",USA,4,null,null,null,null,"We had an outdoor table overlooking the sea. Great view. I had the sea bass. It was very good. Simply prepared with vegetables. Healthy dinner. Service was good. Overall very good experience. 

I would recommend this restaurant.",,Aug 2016
GeneDC,"Washington DC, District of Columbia",District of Columbia,4,null,null,null,null,"experienced an enjoyable dinner with dazzling views of the city wall. Excellent choices and full range of seafood, meat and vegetarian option. Extensive wine list with charming servers to guide and make the experience.",,Aug 2016
George O,"Jackson, Wyoming",USA,5,5.0,5.0,5.0,null,"This restaurant was recommended to us by our local guide and being the best of the best in Dubrovnik. While this was our only dinner in Dubrovnik, I don't know how any place could be any better! Spectacular location, we had a superb table on the upstairs patio. The food was Michelin-starred quality. Although more expensive than other restaurants along the Dalmatian Coast, we can understand why and it was worth every penny! If we had had another night in Dubrovnik, we would have repeated.",,Jun 2016
Ellen C,"Arlington, Virginia, United States",United States,5,5.0,5.0,5.0,null,"My friends and I had been traveling through Europe for seven weeks by this point, needless to say that we’ve eaten in an assortment of places. This was by far the best meal of trip for me by far! Everything was wonderful and personal. The views of the city walls weren’t too bad either. I would have eaten at this restaurant every night if we had stayed longer. The wait staff was so attentive and gave all the right suggestions. I had the tuna and my fiancé had the filet. Of the two dishes the filet was the better in my opinion. Do yourself a favor and eat here!",,Aug 2016
Rob B,"Bridgwater, United Kingdom",United Kingdom,5,null,null,null,null,"What an excellent restaurant. We had a front row seat overlooking the sea and spent a lovely couple of hours enjoying some absolutely delicious food and perfect service. It's not the cheapest place to eat, but certainly the best we had in Dubrovnik. I would highly recommend that you book early and ask for a front row seat - you will not be disappointed.",,Jul 2016
pchamoun,null,null,5,null,null,null,null,I took my fiancé out for a romantic dinner. We both were really impressed by the superb service and the good food. I highly recommend it for people who enjoy quality food with a superb view,,Aug 2016
Jjjjc123,"London, United Kingdom",United Kingdom,5,null,null,null,null,"Went there by walk in service and had the best seat in the city. Wow what a view! Sun setting with kayaker a paddling back to shore. The prawn and goats cheese starter is amazing. Had fresh fish too, beautifully displayed and filleted once cooked by the waiters. The service was phenomenal - educational in culture and food, and all with a smile. Couldn't recommend anywhere better than here if you're looking for a tasty dinner with brilliant views",,Aug 2016
Catalina A,"Nicosia, Cyprus",Cyprus,5,5.0,5.0,5.0,null,"We've been for the first time in Dubrovnik this summer and after reading numerous reviews about places for having a nice diner in town, we chose Nautika restaurant, of course afterwards we've been in many other places, that's why we talk about this place in comparison with others that we've had visited and been considered good ones, for those who sick real good food in the most sceneric spot of Dubrovnik with exemplary services and ohhhh the pianist playing in background of the restaurant make's the place TOP one by far! 
Was a windy evening and there was blankets provided to all of us who requested, we ordered different starters as we wanted to make degustation of their menu, was divine, absolutely everything was delicious!",,Aug 2016
Chris A,"Arlington, Virginia",USA,5,null,5.0,5.0,null,"My girlfriend made a reservation for a table on the terrace a month in advance and it was absolutely worth it. We have never had better service and the food was incredible! Our server was attentive, had great recommendations and made the experience even more special. They served several different olive oils to pair perfectly with each of the dishes, we chose to go with the special which was white fish and was to die for and the view..unlike anything we’ve ever experienced. It was like we were sitting on a movie set for our entire meal. We got to enjoy several hours of a breathtaking view, dinner and dessert without being rushed (despite another reservation coming in). I would recommend this restaurant in a heartbeat. We loved it!",,Jul 2016
Mike J,"Florence, Italy",Italy,5,null,null,null,null,"We came for our 25th wedding anniversary dinner-so we were already in a good mood. We booked a few days before to get a balcony table overlooking the harbour. I doubt you could find a more romantic spot.

We splashed out on the 7 course taster menu (£100 each). It was worth every penny, the tastes were sublime and the mix of courses superb (Think Fat Duck quality for UK foodies).

The service was attentive and appropriate, the courtesy of the staff very high.

I cannot over emphasise how good this visit was.

We're back in Dubrovnic next year and this is a must visit for us.",,Aug 2016
KrisNeskovski,"Reservoir, Australia",Australia,4,null,null,null,null,"Beautiful venue with helpful and well trained staff. I went there with three friends for my birthday dinner and sat out front. Setting was stunning. Two of us ordered the seven course tasting menu whilst two ordered a variety of other dishes. Whilst the food was really good, I wouldn't extend that to great - which is what I was expecting. Also, the three bottles of wine we ordered after seeking advice for each, only one was 'nice'. Despite a pleasant evening I left a little underwhelmed and some €550 poorer.",,Aug 2016
Team Charlie,"London, United Kingdom",United Kingdom,5,4.0,5.0,5.0,null,"Not a cheap restaurant, but the food and wine were absolutely delicious. We hadn't booked in enough time to get a table looking over the sea, which was a shame - would recommend being more organised than we were! Our seats were still good and looked onto a sweet square. The staff were super friendly and it felt like a really special place.",,Aug 2016
afml88,"London, United Kingdom",United Kingdom,4,null,null,null,null,"The food was delicious and the setting overlooking the water was lovely. On the whole, staff were attentive but occasionally we had do things ourselves (topping up wine or water). Would recommend a table on the terrace, away from all the crowds. A great restaurant in Dubrovnik for food but comes at a price!",,Aug 2016
Andre,"Miami, Florida, United States",United States,5,5.0,5.0,5.0,null,"I love great food. I have also been privileged to travel a lot and eat in great places. Dubrovnik and Nautica is among the great places to eat worldwide. The ambiance and service is top. The food was truly amazing. The ingredients make all the difference. What really stands out is the quality and quantity of the truffle, the olive oil and seafood. The wine was also a very pleasant surprise.
Some additional comments. I didn't like the dessert so they didn't charge for it and suggested a different dessert that I loved. Also, the suggestions for the wine (even insisting that I chose a different wine) were excellent.",,Jul 2016
Jeff L,"New York City, New York",USA,5,5.0,5.0,5.0,null,"Surprised that this restaurant isn't ranked higher on TripAdvisor. The set menu is expensive, but is an incredible experience. Wine pairings show off the amazing Croatian wine that very few people ever get to experience. Incredible setting on the water near the castle.",,Sep 2015
Rens V,null,null,5,null,null,null,null,"Perfect restaurant. For me it was a special day cause I aaked my girlfriend if she want to marry me. The personel knows about my plan and all together it was supurb. Nice, love, chique and a super view. Thanks a lot for this happening.",,Aug 2016
Jonas,"Corsica, France",France,5,null,null,null,null,Very nice restaurant with an amazing view. Waiters are super nice and dishes are awful. I'd recommend it,,Aug 2016
Tegs,null,null,5,null,null,null,null,"This was the best meal of our holiday in Croatia. The setting is stunning, the service is faultless and the food is amazing. We had the seven course tasting menu, accompanied by wine pairing. It was a real treat.... Absolutely loved it. Sure it's a little pricey in comparison to other meals we've had in Croatia, but cheap in comparison to what we would pay for this quality of meal in the UK.",,Aug 2016
