username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Chris W,"Melbourne, Victoria, Australia",Australia,5,null,null,null,null,"This was our special ""last night in Dubrovnik"" treat. We shared it with new friends that we had cycled the islands with.
The serviced here is first class, the food is good, but the serviced is what they stake their claim on. The setting for this restaurant is spectacular. This building with its three stone arches used to be the main ship repair yard in Dubrovnik and you can really sense the history of the site and imagine the boats being hauled out of the water to be defouled and recorked with all the sounds and smells that that involved.
As this place is on the expensive side and we were running out of money we opted for one course each but that we could share, I chose a beetroot based seafood risotto while my partner had the calamari salad. Lovely fresh food, beautifully cooked and full of all the right flavours. Sorry I don't remember the wine choice but it was very good.

As I said not cheap bu6 a lovely place to eat.",,Jul 2018
Peter O,"Dublin, Ireland",Ireland,5,null,null,null,null,Food was amazing. The staff were very friendly. Location is ideal with sea view. Romantic restaurant and would recommend.,,Aug 2018
Tim R,"New York City, New York",USA,4,null,null,null,null,"With a patio cafe overlooking the square and a shades dining terrace on the harbor, this is an ideal lunch spot during a day of touring. My wife, 15-year-old daughter and I had lunch the first time at our tour guide’s recommendation. We went the second time based on our experience. 

Probably great for dinner, too.",,Aug 2018
kelly g,null,null,5,5.0,5.0,5.0,null,"To me the sign of a good restaurant is what kind of service you get if things dont go to plan for the licth staff. Well they must have been very behinf because we didnt get our steaks for a while and what I can only describe as the best service I have ever received anywhere ever. The wonderful waiter came out with some tapas of cured hams and breads to help keep us going and apologised before we became annoyed over wait. He then returned to our table with a wine for me and a coke zero for my husband as that is what we where drinking and told us it was on the house. We then got our AMAZING steaks served. After that this waiter returned to collect our plates and he asked us to pick a dessert of choice and a cocktail on the house. We told him no it was far too much and he insisted. My husband was not drinking so I told him to pick me a Gin cocktail and for him to get a dessert but the waiter insisted to him he picks me a dessert also. The food was to die for, the beautiful atmosphere and exceptional service made this resturant our top experience in Dubrovnik and that is exactly how you look after customer's",,Jun 2018
MandP20NJ17,"Winchester, United Kingdom",United Kingdom,4,null,null,null,null,"Header says it all. Great position either on old port or in city walls with views of key buildings.

Crazy busy so jump on a table or book ahead.

Nothing outstanding but nothing to complain about.",,Aug 2018
Billy R,"Gorey, Ireland",Ireland,5,null,null,null,null,"Really good food,friendly helpful staff,scenic waterside setting all at a reasonable price.
Would recommend this restaurant.",,Jul 2018
teddy a,"Beirut, Lebanon",Lebanon,5,null,null,null,null,I highly recommend this restaurant when in Dubrovnik. Very nice food and very delicious. Better to do a reservation. The staff is very professional. The food was delicious and fresh.,,Jul 2018
Geoffrey M,"Leeds, United Kingdom",United Kingdom,5,null,null,null,null,"This restaurant was recommended to us by friends. It was no disappointment-although we couldn’t have an outside table we were almost outside. It is airy with high ceilings and good air conditioning. The service was very good. We wanted to try local food and wine and our waiter could not have been more helpful. The food was fresh, tasty and plentiful. We are here for 11 nights and will definitely return for a second helping.",,Jul 2018
BV236,"Melbourne, Australia",Australia,4,null,null,null,null,"Live music, a setting sun over the old port harbour, people milling around, a hot night. Wonderful service, and the food was terrific. We ate the brodet (great depth of flavour), mussels with fries (white wine broth), and a tuna tartar to start. A real buzz. Highly recommended to book.",,Jul 2018
Michell G,"Dublin, Ireland",Ireland,4,4.0,5.0,4.0,null,"The Gradska Kavana Arsenal is a great spot for people watching over a drink or a snack. At one end you are looking out towards Stradun and the other towards the port. They serve a wide selection of soft drinks, wines, cocktails (including a number of non-alcoholic options).",,Jul 2018
DrHabib,"Dubai, United Arab Emirates",United Arab Emirates,5,null,null,null,null,"We stopped here for lunch. The view is breathtaking; overlooking the harbour. Elegant atmosphere and ambience. 
Our starters got a bit late. We didn’t complain but they apologized when they served it. They offered us two free drinks and even a discount on the bill which we didn’t ask for. But it was very professional approach which we really appreciated. 
The seafood (we ordered only seafood) was fresh, well prepared and delicious. Service was friendly and professional. 
Highly recommend it.",,Jul 2018
Passionate-Owners,"Brighton, United Kingdom",United Kingdom,4,null,null,null,null,"We had a large group at this restaurant, everyone was impressed with the bayside setting, large interiors and chic vibe. Staff were attentive and very professional, alas food and value were lacking when you consider what everyone else offers locally. Platters of local cheese and meats were really just ok given the price, fish served all good and very fresh but so simply done I don’t think it was aligned to the sophisticated setting. An expensive meal, only a 4, could have been 3 as it really doesn’t tick every box at all........",,Jul 2018
Ger C,"Newport, Australia",Australia,5,null,null,null,null,"3 different seating locations - alfresco on Luza Square, a second underneath an impressive ceiling on the Port side and the third sandwiched in between. 
We sat on the Port side and were treated to all the wonderful shades of pink reflecting on the buildings from the setting sun.
✅ The food was delicious, loved the Pinot Sivi Kolaric and the service was perfect for us (attentive, but not stuffy or pretentious). A wonderful blend of smart & casual, all the more charming because the staff epitomise that awesome Croatian warmth.",,Jul 2018
Christine T,null,null,5,null,null,null,null,"We walked past this place and thought it’d be great to stop for drinks on the terrace, it’s a really comfortable spot to while away the afternoon with a glass of wine and people watch on the Stradun. The next day, we came back for breakfast and wanted to sit on the terrace on the port side but unfortunately it didn’t open til 10am so we had breakfast on the Stradun side terrace. They have some great deals for breakfast, we had the arsenal breakfast which had a bread basket, complete with a variety of jams and spreads, coffee, orange juice, toast, bacon, eggs, beans, mushrooms, sausages and tomatoes for 78 kn, plus a croissant which came with a coffee and orange juice for 14 kn. It’s great value and great food!",,Jul 2018
ThePaleface,"Copenhagen, Denmark",Denmark,4,null,null,null,null,"This restaurant is on the waterfront in the old town, in the very touristic small port, why my initial thought was that “this is going to be the usual somewhat non-memorable place to have dinner”. To my surprise, the food and the wine recommended was excellent. It is a lively place with tourists but nevertheless the standards are kept high.",,Jul 2018
NatUmbara,"Singapore, Singapore",Singapore,5,4.0,5.0,4.0,null,"Had 2 glasses of very good wine, carefully selected by the waiter according to my taste. Had delicious fresh mussels as well. Beautiful romantic setting and great services.",,Apr 2018
ashton_milton,"Weymouth, United Kingdom",United Kingdom,5,null,null,null,null,"We had an excellent meal here during our holiday in Dubrovnik. We had walked past a few days earlier and saw how lovely it looked so booked ahead, and were delighted to be given a table right next to the harbour overlooking the water. The staff were really friendly and welcoming which was really appreciated as up until that point we felt like the locals treat tourists as second class citizens and nothing but a nuisance, so it was a nice change to feel welcomed! 

Our food was the best meal we ate out, I chose pork belly which was beautifully presented and tasted delicious whilst my partner chose squid. The wine and beer were also lovely and overall I felt the whole meal was really good value, we expected to pay a lot more for what felt like a high end restaurant.",,Jul 2018
olav1974,"Oslo, Norway",Norway,5,null,null,null,null,We had a fantastic meal in this restaurant during our stay in Dubrovnik.The staff was outstanding and the food was delicious.I had beef steak (best beef steak ever).This was one of best restaurants we had visited during our travel and definitely we will come back(:,,Jul 2018
maudie186565,"Perth, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,We visited three times and had a wonderful experience each time- smooth coffee very chocolatety hot chocolate and cold drink were very refreshing. Excellent location and. atmosphere overlooking the harbour. A must go to in Dubrovnik.,,Jul 2018
Annie P,"Enfield, United Kingdom",United Kingdom,4,null,null,null,null,"I read about this place in one of the guides I’d picked up at the airport in Dubrovnik so we decided to try here for our first breakfast in this beautiful city. The menu was quite limited but with the main breakfast came croissant and a variety of mini spreads and jams, hot drink of choice and a glass of freshly squeezed orange juice which was incredible. The main hot breakfast was nice, not your typical “English breakfast” but a welcome and enjoyable local spin. 
The service was good and the views were just lovely.",,Jul 2018
Beverlbo,null,null,5,null,null,null,null,"My husband and I dined here on 23.7.18. We were lucky enough to get harbour front table with lovely views of the harbour and surrounding areas. The food and wine were reasonably priced and the rib eye steak was delicious and cooked to perfection. We paid approximately £100 for two steaks, side dishes and a bottle of Pinot Grigio. Our waiter, Valentino was very attentive and although we had a prime position table did not feel we were hurried out. Will definitely be back.",,Jul 2018
Caroline B,"Adelaide, Australia",Australia,4,null,null,null,null,"Great food, service and views. The grilled squid is the best, thank you for a nice time in your establishment",,Jul 2018
KAREN7366,"Glasgow, United Kingdom",United Kingdom,5,null,null,null,null,We booked this restaurant for our last night in Dubrovnik. We were lucky enough to get a front row seat on the terrace. Our waiters were very helpful and gave us good recommendations on the food and wine. Our meal was a great treat for our last night - a great restaurant in a great place.,,Jul 2018
Jan Petter W,null,null,2,null,null,null,null,"Prebooked visit for two adults and a baby. A bit of confusion about baby carrier vs baby chair resulted in not getting menues for quite some time. No big deal; can easily happen. We asked for some hot water to mix some baby porridge, but that was surprisingly difficult. Coffee machine wasn't working due to electricity outage. They were still serving hot food, so how difficult can pot + water = hot water really be? YOU DO NOT OFFER A SIX MONTH OLD BABY HOT TAP WATER - THAT IS A HEALTH HAZARD! In the end, they managed to get some remaining water out of the coffee machine.
We ordered starters and mains, some soft drinks and some glasses of wine. The waiter took care to ask if we wanted the wine with the mains, but forgot to actually serve it and had to be reminded. 
The power returned and the sound system came on. A little while later, a two man band with piano and trumpet started playing soft and nice. Unfortunately, the sound system stayed on and the mix of soft and pop was not a good one. I had to point it out to the staff, before they switched it off. 
Finally; deserts. Ask your waiter for the cakes, was what the menu said. The waiter will list everything he remembers and you're supposed to just pick one from the 8-10 he lists. It's not easy to translate/explain unfamiliar names on a spoken list and you really get no time to decide, with the ""menu"" standing by the table, awaiting your desicion. We passed on deserts. 
The food itself was excellent, but the overall visit was a disappointment.",,Jul 2018
Alt A,null,null,5,null,null,null,null,"We had a great experience here, with a very attentive and knowledgeable waiter who directed us to try the Croatian sparkling wine ( dry white ), which turned out to be the right choice. We also experienced a live music performance which was also very good. My only slightly negative criticism is that I booked online two days in advance & requested a table closest to the harbour. We were sat ‘one’ back from the harbour? Perhaps I needed to book further in advance ? Apart from that it’s a definite recommendation!",,Jul 2018
Sallie T,"Dubai, United Arab Emirates",United Arab Emirates,5,null,null,null,null,"We visited on the recommendation of my daughter and were so pleased we did. Our waiter Marjo was the best I have encountered in years. Knowledgeable and chatty but knew when to stay away. His food and wine recommendations were spot on and we had a delightful time. 
The tuna carpaccio. Red risotto with scallops and octopus were all outstanding. Great coffee and a complimentary lemon/vodka drink provides the perfect ending.",,Jul 2018
DawnandSi,"Nottingham, United Kingdom",United Kingdom,5,null,null,null,null,What a beautiful restaurant. We thought it may be expensive as for the setting in the harbour but it was priced much the same as all the other restaurants. Lovely menu and great staff. The food was excellent - fish - wine excellent - we also got to see fireworks going off in the harbour which was a bonus - a must visit restaurant in Dubrovnik,,Jul 2018
DOROTHIA,"Auckland, New Zealand",New Zealand,5,null,null,null,null,Food delicious and unique. Staff attentive and caring. We had the mussels and raw fish. Then octopus with caviar. So fresh and full of flavour. Ideal lunch or dinner.,,Jul 2018
smmtuo,"Turku, Finland",Finland,5,null,null,null,null,This place was so good I would rate it 6 stars if possible. The food was perfect and so was the service. We really enjoyed our evening and I’ll strongly recommend this place to anyone who wants a bit better of everything.,,Jul 2018
Mel Broderick,"County Carlow, Ireland",Ireland,3,null,null,null,null,"If people watching is something you enjoy while sipping on a glass of wine then this is the place for you. The couple beside us ate there 3 nights in a week but I wouldn’t go back. That may sound harsh, the service was excellent, the waiter was extremely attentive. We shared Oysters to start and they were succulent, just divine. I was excited for my next course, I ordered Red Beetroot, Prosecco & Scallop Risotto. It was a hot starter so I wasn’t expect it to be huge but it only had two scallops. It tasted just like beetroot which on its own isn’t an overly exciting taste however it was presented beautifully.",,Jul 2018
Johan S,"Lidingo, Sweden",Sweden,4,null,null,null,null,"A great spot to enjoy the atmosphere in Old Town Dubrovnik, just make sure to get a table by the square and let history fly by",,Jul 2018
roddamranganath,"Singapore, Singapore",Singapore,4,4.0,4.0,4.0,null,"Looking for a grand restaurant in Dubrovnik old city (to celebrate a special occasion), this one fits the bill. Part of the Rector palace complex, this restaurants offers great views of city harbour, Ploce's gate, monastery, city walls and docked boats. 

The food is great, wine list extensive and service is classy.",,Apr 2018
jenine g,"London, United Kingdom",United Kingdom,5,null,null,null,null,"Really good food with such a lovely atmosphere. Nestled in on a corner of the waterfront, definitely book ahead of possible to get a front row table. Great for people watching and seeing all the boats coming in/out. Nice selection of non alcoholic cocktails too!",,Jul 2018
John C,"Sheffield, United Kingdom",United Kingdom,4,null,null,null,null,"This restaurant is in prime position overlooking the busy harbour, so there's plenty to enjoy while you're there

Our salmon & rib-eye steak mains were very tasty & we enjoyed a nice bottle of local rose

Definitely worth a visit",,Jul 2018
GypsyDnD,"Melbourne, Australia",Australia,5,null,null,null,null,"We stumbled upon this gem on our way to another restaurant, and we’re glad we did! 
We had a very nice lunch sitting right next to the waterfront. The cocktail list was fabulous and we enjoyed a mojito and a sort of rose cocktail which were both beautifully presented. Best cocktails we had in Dubrovnik and very reasonably priced too. 
Our lunch was roast vegetables, smoked cod ceviches, and mussels. All delicious!
We recommended this place to a few of our friends too and they very much enjoyed it.",,Jul 2018
Thomas W,"London, United Kingdom",United Kingdom,5,null,null,null,null,Great food and excellent service. The fish was fresh and delicious. Stunning views of the harbour too.,,Jul 2018
Meyrickmark,"Bristol, United Kingdom",United Kingdom,5,4.0,5.0,5.0,null,"As you might expect from this location, this is a very buzzy restaurant. We hadn't reserved but were shown to a nice table (this in mid June) looking out onto the harbour. Two of us shared a large sea bass (wild - not farmed) and the very attentive waiter (excellent service by the way), filleted it for us at the table. Also gave us complimentary schnapps at the end of the meal. HAs a very classy feel and I wouldn't hesitate to go back - was my favourite of all the restaurants we tried in Dubrovnik over a week's stay.",,Jun 2018
KyLady1,lexington ky,lexington ky,5,null,null,null,null,"The food, the service, the views, and the site. It is like you are living a 1000 years ago and today. It transports you to a different time with perfect wine and delicious food.",,May 2018
Tale Marie M,null,null,5,null,null,null,null,We sat down for some drinks in the heat. The drinks were great with an artistic side to them. Great and pleasant waiter. Good place for a lunch aswell.,,Jul 2018
Peter,"Chelmsford, United Kingdom",United Kingdom,4,null,null,null,null,Huge place but book ahead and request waterside dining. Menu looks enormous but is really quite simple. The starters and mains we had were well presented and very good. Service was efficient. This was definitely one of the top places in the old town without being too expensive.,,Jul 2018
Ellen Fuller,"Basingstoke, United Kingdom",United Kingdom,5,null,null,null,null,"We really enjoyed our dinner on the city side of the large restaurant. The people watching is terrific and you’re right in the middle of the evening atmosphere.

Lovely cocktails and lovely grilled squid priced for the location as much as their taste.",,Jul 2018
Paul M,null,null,5,5.0,5.0,5.0,null,I visited on a number of occasions. The service was fab. The food was delicious. The setting was perfect. Such a lovely experience. I could sit there all day :),,Jun 2018
Susan B,null,null,5,null,null,null,null,"We had a really lovely dinner with excellent service. Our waiter Marijn (I think that's the spelling) was very attentive, friendly and funny. The restaurant is not really vegan friendly, but the chef gladly made an off menu pasta dish for one of our party. All the food was delicious and the view is really amazing. We arrived during daylight (8pm reservation)and watched the sky darken and lights come on. It was wonderful. We thought that the prices were very reasonable for a very upscale experience. You should definitely get a reservation as it is very busy.",,Jul 2018
Ruba M,United Arab Emirates,United Arab Emirates,4,null,null,null,null,The breakfast combo variety is the best we came across in old city . Food taste ok and fast service . You can get 10% off when visiting consequently by asking for the promotion card,,Jul 2018
Pat B,"Marlow, United Kingdom",United Kingdom,5,null,null,null,null,"An amazing night! Valentino was a great host to our evening. Great food, service and drinks. Remember to have the final cocktail offered!!👍",,Jul 2018
Tanya R,"London, United Kingdom",United Kingdom,5,null,null,null,null,"We had a fantastic dinner in a superb setting.
The staff are very attentive and friendly.
The food was delicious and good wine choices. 
Perfect end to our stay.",,Jul 2018
Mike from Toron... R,"Unionville, Canada",Canada,5,null,null,null,null,"This location shares a bar wait area with Gradskavana ... which is an elevated patio inside the walls on the Stradun. The service was excellent... the floor manager was busy running things and yet never forgot to check with us to make sure things were ok as we waited (we showed up without reservations later on in the evening, and wanted a seat outside on the railing overlooking the marina. Staff were very polite and knowledgeable both about the kitchen as well as the wine. Decantered the wine, deboned the fresh fish in front of us.... it was wonderful. Highly recommend listening to the recommendations as the local fare was very fresh, well-prepared and balanced. We enjoyed it.",,Jul 2018
CaroTurner,"Worcester, United Kingdom",United Kingdom,5,null,null,null,null,We used TripAdvisor to find a restaurant for lunch and we were impressed with the seafood choices. I had the most sublime grilled calamari on a bed of chard/potato.,,Jul 2018
kristinb553,"Marlow, United Kingdom",United Kingdom,5,null,null,null,null,"We have just booked this restaurant for the second time in 6 days. The food, setting, servers are all fabulous. We all loved the tuna tartar, grilled salmon, fish of the day, ribeye steak and to top it off the gorgeous after dinner ice cream drink that was on the house. Looking forward to another perfect experience tonight!",,Jul 2018
Love2TravelLuxfromCA,"Orange County, California",USA,5,null,null,null,null,"We found this place by accident and I only saw the reviews after because we had such an amazing experience I wanted to write a review. 

Ended up eating here tonight. First, in the casual lobby bar patio that overlooks the main square which is superb. Then, we discovered the dining room through the back of the building which is the best view in town! Could not imagine coming to the city and not eating here in the formal dining room outdoor patio overlooking the harbor. The food is just as amazing as the food. And surprisingly, service is outstanding too.",,Jul 2018
Graham S,"Wilmslow, United Kingdom",United Kingdom,5,null,null,null,null,"There are a few places that have a view of the marina, but this place has the best.

Not only does it offer attentive staff, good food and decent surroundings, but it also has the best fish stew in town. It's packed full of seafood and comes with a side dish of polenta.

Top tip is to ask for a card that gets you 10% off the bill and can be used again and again.",,Jul 2018
607eijah,"Kuopio, Finland",Finland,5,null,null,null,null,"We visited this place a few times for mojitos. The mojitos were fantastic! Also had breakfast here. The quality is very good. For example orange juice was freshly squeesed. In addition to good quality, the setting is perfect but the prices are not any higher than in other, not so fancy, restaurants in the old city.",,Jul 2018
Robin C,"Shrewsbury, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"Visited here on our last evening in Dubrovnik. Didn't book (which with hindsight is recommended), but we got lucky. 
Absolutely stunning restaurant inside with amazing views through the open air vaulted walls looking into the old harbour. 
Service was attentive, helpful but not overbearing. The prices, given its decor and location, were comparatively reasonable. Not only did we receive a free apperitif, but also a free dessert. The food was stunning. I had the pork belly, and it was not a tiny portion. More than enough to offer samplings to my folks sitting opposite. 
Would certainly recommend booking, it seemed full all night. The temptation would be to book a table closest to the marina, but given there is a public walkway right there, nosey pedestrians are but a few steps away. Further in is just as nice, and you experience the full ambiance of the visually impressive interior.",,Jun 2018
Mercy C,"Boca Raton, Florida",USA,5,null,null,null,null,"A big place on the water in old town. Doesn’t get more touristy....so expectations were low. But out of the 10 days we stayed in Croatia this was one of our best meals. The adults had delicious Croatian dishes and the kids had pasta with a nice Croatian red. And, one of my favorites, a free after dinner drink, digestivo, always causes me to warm to a place. Our waiter was very friendly and gave us a couple different history lessons on Croatian history and politics. A good time was had by all",,Jul 2018
Chermaine N,"Fellbach, Germany",Germany,4,null,null,null,null,"Good location with sea-view, friendly services, delicious grilled cuttlefish 🦑 & octopus salad with black caviar",,May 2018
MJH H,"Reading, United Kingdom",United Kingdom,5,null,null,null,null,"This is a quality restaurant in an excellent location. The published menu outside does not do it justice as the food and the ""Specials"" are simpply exceptional. Good selection of wines with expert help if you are not familiar with the Croatian wine regions. We simply had to go back after the first visit it was too good to miss!",,Jun 2018
michael_poole75,"Wolverhampton, United Kingdom",United Kingdom,5,null,null,null,null,"While on a cruise we docked into Dubrovnik for the day, we disembarked and walked around the OldTown, it was lovely.While there we had lunch at the Kavana Arsenal, the food was of a very good quality’s and the waiters were very attentive and spoke perfectly English. There was a wide selection of food and drinks.",,Jul 2018
Mel,"London, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"What a gem this place is. An outstanding view of the old town harbour, great service and the food was exceptional, so much so that the four of us chose to eat there again on our last night in Dubrovnik. 
Nearly forgot about the cost, well, suffice to say you could pay over twice the price for a meal of similar quality so extremely reasonable.",,Jun 2018
Carol W,"Manchester, United Kingdom",United Kingdom,5,5.0,null,5.0,null,"We usually avoid restaurants in the main tourist areas, but we were drawn to this harbour side restaurant and I'm so glad we were. We were offered a table inside with a fabulous view of the harbour, the waiters were friendly, courteous and knowledgeable. We had the salmon and the squid ink pasta, everyone in our party said this was the best meal we had by far. I can't wait to return.",,Jun 2018
jamief627,"Edinburgh, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"My girlfriend and I had planned on visiting for a steak on the last night of our holiday and we had scoped out arsenal a few days before. The night before, we visited the restaurant to make a reservation but unfortunately we were told that they were booked up but if we came without a reservation they would do their utmost to accommodate us. We weren't disappointed.

On the last night we came, were given a good table no problem. We both had a cocktail, the ribeye steak and a dessert each and it was fantastic. It was such a lovely end to our holiday and we went home very happy. The service from the waiting staff was first class and they should be very proud.
I would certainly recommend this restaurant to anyone who wants to enjoy a special evening :D",,Jun 2018
variouslots,"Banbury, United Kingdom",United Kingdom,4,null,null,null,null,"Sundown aperitifs on the square with a plate of oysters. Efficient polite service, and and when a bad oyster was detected they gave us some more free (good ones!). Great place to people watch.",,Jul 2018
jolenelunz,"Maui, Hawaii",USA,5,null,null,null,null,"We visited this restaurant at the end of the ""Game of Thrones"" tour. No reservation but they quickly accommodated our party of 8 on the patio. We enjoyed tasty cocktails and local beers along with our lunch meals, which were also quickly delivered and delightful.",,Jul 2018
j0hnhill,"Kingswinford, United Kingdom",United Kingdom,5,null,null,null,null,"Visited not once but twice during our five day stay in Cavtat! On both visits we had the Steak & Cheese sandwich, sounds boring but it was so good we couldn't resist another one!

Second time around we booked a window arch table as soon as the boat docked so that the view could match the food and it did!

The restaurant runs straight through the building to the city centre giving a top quality restaurant and up market cafe to please everyone, both have amazing views.

Food, service and price all excellent.

Highly recommend *****",,Jul 2018
Aspen A,null,null,5,null,null,null,null,We sat facing the water— great service and wonderful brunch drinks! Beautiful building from the outside in the center of Dubrovnik.,,Jul 2018
morriskatel,"Hvar Island, Croatia",Croatia,4,null,null,null,null,"We loved the people watching at Kavana nocni bar - looking out to the main plaza and toward the strada was great fun. We relaxed, we enjoyed and we were well looked after! Coffee v good.",,Jun 2018
bakerpat,"Harpenden, United Kingdom",United Kingdom,5,null,null,null,null,"We found this perfect for breakfast each morning, something that was otherwise not so easy to find in the Old Town. There were 3 good breakfast choices and the food was delicious, great quality and more than plentiful and we discovered that the waiter had recognised us and applied a discount to our bill! Most impressive. 

We also booked for dinner one night on the other side of the restaurant overlooking the sea. Again the food was lovely(limited menu which is always a good sign), beautifully cooked and served and the staff so very nice and pleasant and very welcoming. Recommend for all meals!",,Jun 2018
Nancy B,"Glasgow, United Kingdom",United Kingdom,1,null,null,null,null,"Had lunch here due to the great location by the harbour. Sadly though the food was really disappointing. Mussels weren't cleaned properly. Full of grit and seaweed. Side of soggy fries weren't much better. Did complain and they did remove the mussels from the bill so at least they dealt with the complaint. 

Disappointing though and really wouldn't recommend!",,Jun 2018
Michael H,"Martock, United Kingdom",United Kingdom,5,null,null,null,null,"Fantastic food, great service and a view to die for. Can it get any better? Restaurant is a superb mixture of high quality food and attentive, friendly service. The view out over the old port just adds something else to a great meal. Sensitive, appropriate live music. If it is a little more expensive than the restaurants in town then it is worth every Kuna more and represents excellent value for Dubrovnik.",,Jun 2018
CruisingClarkes,"Billericay, England, United Kingdom",United Kingdom,5,4.0,5.0,5.0,null,"We had a lunch here and even though there were no water side tables, they quickly moved us when one became available. We all enjoyed our lunch choices and it would have been nice to eat an evening meal there too. The interior is really lovely and stylish (and cool!) as well as the outside being a very desirable location with seating options by the harbour and on the other side of the building at the end of the main strip. They do nice cocktails and drinks too - not badly priced and they will give you 10% discount cards to use again on food and drink and also at their sister restaurants in Dubrovnik - Panorama at the top of the cable car and Dubravka (but not the more expensive Nautika). Highly recommended.",,Jun 2018
Amy,"Swindon, United Kingdom",United Kingdom,5,null,null,null,null,"The food here is beautiful, would definitely recommend both the risotto and seafood pasta. Great service too.",,Jun 2018
Adam D,"Nottingham, United Kingdom",United Kingdom,5,null,null,null,null,"Just stopped for drinks at about 4pm, the best cocktails we've ever had. Seated next to the sea with a fantastic view. Worth the extra money.",,Jun 2018
bernard o,"Mansfield, United Kingdom",United Kingdom,5,null,null,null,null,"This restaurant is in a wonderful location by the harbour.
The food was the best that we had during our week here and the service was excellent.
Highly recommended!",,Jun 2018
Leanne R,Australia,Australia,5,5.0,5.0,5.0,null,"If I could give this restaurant any more stars I would. I saw this restaurant and I knew I had to come here. My husband and I had the best dining experience here EVER!! We were served by Marijo and his service was impeccable. The food is amazing and if you are in Dubrovnik you must give this place a try! I am from Australia and I would jump on a plane, travel 24hrs just to come here again for dinner, it is so worth it! Thank you so much for making our last night in Dubrovnik so memorable! Also the traditional Croatian desserts are a must! Highly Recommended!",,Jun 2018
fwwy,"Hong Kong, null, Hong Kong",Hong Kong,5,null,null,null,null,"Great food in a nice setting. Ate there two days in a row and tried their fish stew, mountain and sea pasta, grilled squid , octopus salad and deserts, all lovely and tasty. Service is superb too - Ivan is an amazing server he gave us good recommendations on wine. Pricewise they are not cheap but definitely very reasonable and well worth for the quality of food you get. Highly Recommend!",,Jun 2018
alistairburnside,"Sheffield, United Kingdom",United Kingdom,5,null,null,null,null,"We bumped into a friend who recommended this restaurant. With its great location on the waterfront in Dubrovnik old town, great service and great food you can't go wrong. Oh, and it's reasonably priced too...for Dubrovnik! So good we went twice. Recommended",,Jun 2018
JavaMama58,Denmark,Denmark,4,null,null,null,null,"We’d just arrived and checked in and were famished. After perusing several restaurant menus in the area, we decided on this one. The terrace seating gave us a nice location to enjoy the square and the total ambience of the Old Town by night. The food was good and inspired us to try the other restaurants owned and operated by the group. We ordered the fish stew with polenta and the grilled squid on Swiss chard. The table bread here was excellent. Service was friendly and efficient.",,Jun 2018
Smokey128,"Johannesburg, South Africa",South Africa,5,5.0,5.0,5.0,null,"A large open terrace restaurant with stunning views over the Old Harbour of Dubrovnik with passing traffic of boats and pedestrians alike, it has tremendous atmosphere. The menu is not large but what is there is high end fine dining but in no way ostentatious and we had the most memorable very late lunch, early dinner there.
Our Waiter Vedran was superb, recommending dishes and complimenting local wines which we have found incredible so far( coming from South Africa we are spoilt, but we have not drunk cheap Croatian wines yet)
I can highly recommend the ham and pea risotto and i would go so far as to say that the seafood risotto is one of the best i have ever eaten. The mussels which is what i had for a starter was not one of my favorites purely for the fact that they use bread in the sauce and it becomes like a paste in your mouth, but the flavour was great and the mussels cooked to perfection.
Mains were Pork belly- unbelievable- Veal Back-strap- i was told this was also unbelievable.
Incredible food, wine and service once again in the most incredible setting",,May 2018
Sanjay S,"Woodham Ferrers, United Kingdom",United Kingdom,5,null,null,null,null,"Book ahead of going here ! The food is great, the service is very nice. Waiting staff are very knowledgeable about their offerings. 

Sit by the harbour - the views are magnificent. 

If you tell them that you have been to their other restaurants (which we had) they give a 10% discount. 

Recommend this place. It’s fabulous.",,Jun 2018
Ron T,"Booker Bay, Australia",Australia,4,null,null,null,null,"This restaurant was recommended by our Hotel, The Punic Palace Hotel, as a good luncheon venue because of the view, which overlooks the busy Dubrovnik harbour.

The view was perfect and a most enjoyable outlook. The ambience was open and airy and being out of the hot sun, was comfortable and relaxing. The tables are well apart and separated by occasional attractive planter boxes.

The restaurant is quite large but wasn’t very busy when we arrived at 12 noon.

The service was excellent, very attentive and informative , especially in respect to the local wines.

The menu is printed in a large newspaper sheet style, and was comprehensive both for snacks and a la carte entree and mains.
We chose a combination of a beef burger, with fries and salad, and it was a huge meal. The other choice was calamari and garden salad. The calamari was a large serving and most enjoyable.

The beverage list is not extensive but adequate, and we chose a bottle of Croatian Chardonnay and it was a good choice.

A delightful experience and we will return to this restaurant. Recommended, and importantly for the view.",,Jun 2018
CoDownrose,Ireland,Ireland,5,null,null,null,null,"One of my favourite restaurants we visited in Dubrovnik,beef bourguignon was excellent with extremely tender meat and great flavours.We sat on the street side with a lovely view of the Old Town,the waiter was very attentive and polite in this very beautiful restaurant,it reminded me of the Cafe de Paris in Monte Carlo but with very reasonable prices considering the outstanding architecture and setting.",,Jun 2018
